n_inmueble;area;cuartos;aseos;precio;distrito;n_school;dist_nearest_school;n_hospital;dist_nearest_hosp;n_malls;dist_nearest_mall;n_rest;dist_nearest_rest;n_supermarket;dist_nearest_super;n_bank;dist_nearest_bank
1814;122.0;3.0;3.5;268000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
1815;315.0;2.0;4.0;784500.0;San Isidro;14;0.18531066408986435;1;0.3310356379505516;7;0.19012988667833985;21;0.18308529430280326;1;0.30477385051802075;1;0.3803386207716555
1816;152.0;3.0;3.5;471975.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1817;60.0;2.0;2.0;79000.0;Chorrillos;55;0.16269519313577913;5;0.10193900613343462;7;0.20772354356975234;60;0.019518824336973398;0;0.7730980766049514;4;0.35631909745525514
1818;97.0;3.0;2.0;135000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1819;60.0;1.0;1.0;80000.0;San Miguel;28;0.0645725156540933;5;0.24775050904604876;2;0.17977112338862702;50;0.12416290218681428;4;0.3311011707629677;1;0.3253466324747589
1820;104.0;3.0;2.0;120000.0;La Molina;7;0.00957679992765492;0;1.6757742644008262;1;0.24525476019080894;5;0.24069890601346605;2;0.16186907136050516;0;1.3205838586213547
1821;107.0;3.0;2.5;191900.0;Magdalena del Mar;60;0.0629630571438825;18;0.0;56;0.0;60;0.0;7;0.3189924098895339;17;0.21430224257592215
1822;233.0;3.0;3.0;350000.0;San Isidro;60;0.06891703385710603;18;0.14773920573057356;28;0.06245610757538174;60;0.07569063542870477;7;0.25738890652525137;60;0.0465243111476738
1823;133.0;1.0;2.0;229500.0;San Isidro;21;0.10854398819925573;18;0.32133655311173875;5;0.4612717241391986;43;0.2326201260325707;7;0.15057702283933022;8;0.4728260136218286
1824;115.0;3.0;3.0;288000.0;Miraflores;60;0.09617714533052234;23;0.1941662256342468;60;0.07742261612435128;60;0.10982558038619672;7;0.4441810385199889;43;0.10148313203920517
1825;98.0;4.0;2.0;63000.0;Carabayllo;28;0.017456721305624177;2;0.13037149538320367;8;0.3395688177004201;35;0.14772588756971314;2;0.3808752479653283;0;0.8017508710241009
1826;62.0;2.0;2.0;100000.0;San Luis;32;0.2011497530059087;6;0.22453800110406796;17;0.14590949774749548;60;0.059191174723427185;3;0.22521595007602066;12;1.3946207929695163e-12
1827;112.0;2.0;3.0;265000.0;San Isidro;36;0.07512478691569571;10;0.3824110553334431;9;0.26186745614676504;57;0.06019655590742652;2;0.5858745708223957;31;0.03804087420619992
1828;128.0;3.0;3.5;269000.0;San Borja;47;0.09264532890279194;5;0.13924517157824112;16;0.2587750615019385;42;0.06858423139862373;6;0.07282168858260235;15;0.10884477565294877
1829;76.0;2.0;2.0;105000.0;San Miguel;58;1.3833336977292186e-12;13;0.17199499676937238;15;0.06664496626395885;60;0.015329486956984396;12;0.35506178717812403;25;1.383335608471102e-12
1830;384.0;3.0;3.5;893300.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1831;85.0;2.0;2.0;78000.0;Rimac;51;0.1394452033073342;7;0.5802095528710018;40;0.2582263207902865;60;0.2017024532732155;3;0.1744942717922231;3;0.44916749868168504
1832;163.0;2.0;2.5;450000.0;San Isidro;30;0.08010249059488828;3;0.06526044467975327;7;0.05926924949841846;46;0.06336526743536064;4;0.15877756071333787;18;0.12325342379442708
1833;82.0;4.0;3.0;120000.0;San Miguel;30;0.14986833159051235;3;0.3454908987374903;2;0.13394981506009454;47;0.010997695778588848;5;0.4245395403004328;1;0.1444209689493654
1834;60.0;2.0;2.0;83833.0;Cercado de Lima;14;0.4616854483022629;4;0.42195351162146894;47;0.2415119207458816;39;0.3364693236529377;8;0.31449904295716874;4;0.19895776096168014
1835;198.0;3.0;3.0;490000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
1836;145.0;3.0;2.5;318560.0;San Isidro;60;0.1205874023281305;24;0.0414631746813801;34;0.1174851939321446;60;0.05365023442832621;4;0.12312228450759763;31;0.06406538065052092
1837;360.0;3.0;3.5;615000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1838;137.0;3.0;3.0;326800.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1839;255.0;4.0;3.5;420000.0;San Isidro;17;0.059559666317918626;20;0.16911735671578038;5;0.23558961757863975;37;0.2046191326075287;5;0.2414708278637493;5;0.23522213312112256
1840;178.0;3.0;2.0;300000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1841;134.0;2.0;2.0;318000.0;Miraflores;44;0.10404205803729782;8;0.11171101651814708;13;0.21973140408692088;50;0.05201662891970752;2;0.21531933679476156;13;0.2534914167850228
1842;107.0;3.0;2.0;85000.0;Rimac;47;0.11470864462310545;7;0.5675433274831716;33;0.2809633262790307;60;0.18376801462583067;3;0.17646068000608564;3;0.4938689022999106
1843;84.0;2.0;2.0;80000.0;Rimac;51;0.1394452033073342;7;0.5802095528710018;40;0.2582263207902865;60;0.2017024532732155;3;0.1744942717922231;3;0.44916749868168504
1844;84.0;3.0;2.0;151673.0;Cercado de Lima;60;0.05052188086130141;8;0.2543966207491096;7;0.3245541680088973;60;0.08445603282748126;4;0.11070318225564184;4;0.02689352630506892
1845;181.0;2.0;3.0;688484.0;Miraflores;33;0.059270949874987384;7;0.06445882045331934;5;0.41736426955038936;60;0.1861619654149541;2;0.5769888238704878;5;0.543673457546412
1846;190.0;3.0;3.0;335.0;Miraflores;60;0.09502347750770636;22;0.08405376584264146;60;0.15726653771672822;60;0.13359707134462326;9;0.5038504278652465;36;0.19287587955284294
1847;179.0;3.0;3.0;466907.0;Miraflores;24;0.1955511731602514;2;0.2307820266599008;5;0.1121146275561919;60;0.16513891019004415;0;0.9377722557831604;6;0.252079811365973
1848;75.0;3.0;2.0;126801.0;Cercado de Lima;60;0.05052188086130141;8;0.2543966207491096;7;0.3245541680088973;60;0.08445603282748126;4;0.11070318225564184;4;0.02689352630506892
1849;370.0;3.0;4.0;550000.0;Santiago de Surco;18;0.2233551568727061;1;0.5580461129704214;5;0.0974960966147914;10;0.30298669338910644;1;0.3095038939577372;3;0.2978317203733428
1850;75.0;3.0;2.0;126801.0;Cercado de Lima;60;0.05052188086130141;8;0.2543966207491096;7;0.3245541680088973;60;0.08445603282748126;4;0.11070318225564184;4;0.02689352630506892
1851;146.0;2.0;4.0;387700.0;Barranco;30;0.07474973958218592;1;0.4912705224502653;2;0.07089422540974526;32;0.013162218557007416;4;0.038196061193978635;3;0.6437819765146348
1852;198.0;3.0;3.0;490000.0;Miraflores;27;0.1323324842152151;7;0.1192644158796266;16;0.1243340693594558;60;0.03646827645147197;5;0.15657650382164878;30;0.10093476315836836
1853;84.0;3.0;2.0;151673.0;Cercado de Lima;60;0.05052188086130141;8;0.2543966207491096;7;0.3245541680088973;60;0.08445603282748126;4;0.11070318225564184;4;0.02689352630506892
1854;138.0;3.0;3.0;375000.0;Barranco;58;0.015162262609049385;8;0.3253979974206784;6;0.21002413328920835;60;1.3829707880320136e-12;1;0.14058959751770486;12;0.10865687487874008
1855;115.0;4.0;4.0;210000.0;La Molina;13;0.04771659098268144;1;0.4977628948077114;3;0.5690976490078807;2;0.4622750043030916;1;0.4888417939330769;0;1.5048525145353964
1856;152.0;3.0;3.5;471975.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1857;70.0;2.0;2.0;60000.0;San Juan de Lurigancho;40;0.06588381967111202;7;0.20073152703611966;7;0.17253649815497102;47;0.12743431161061372;1;0.4124626021305933;6;0.27231679316039303
1858;128.0;2.0;2.0;287252.0;Jesus Maria;58;0.0010972361554736634;32;0.029560117727441406;11;0.3357071424681385;60;0.08734253996664224;8;0.20747646538198314;26;0.2425408574980817
1859;128.0;2.0;2.0;287252.0;Jesus Maria;58;0.0010972361554736634;32;0.029560117727441406;11;0.3357071424681385;60;0.08734253996664224;8;0.20747646538198314;26;0.2425408574980817
1860;179.0;3.0;5.0;376000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1861;214.0;3.0;3.0;350000.0;San Borja;26;0.1290583719508405;7;0.19239290091479427;5;0.2771465547409308;30;0.09853882519776212;2;0.5340181448679964;9;0.125714277863825
1862;190.0;3.0;3.5;665000.0;San Isidro;49;0.1228329291219996;13;0.30033770138386456;28;0.20659118072947752;60;0.1829511700829796;3;0.3247986013942122;34;0.2616844119071329
1863;355.0;3.0;5.0;955000.0;Miraflores;32;0.18343272889199053;5;0.2371935415172444;9;0.2785247240677533;52;0.1385135397251611;5;0.20883892704974696;20;0.1083036772888753
1864;80.0;3.0;2.0;110000.0;Santiago de Surco;18;0.12604674886980324;3;0.5964872324066017;2;0.19963465048634849;60;0.15627059268523072;2;0.5428809267717754;0;0.7736417325861322
1865;110.0;3.0;3.0;130000.0;Pueblo Libre;60;0.15374037714003302;25;0.3171929279733037;9;0.20432330541779206;60;0.04475040034480077;2;0.6100874465145044;11;0.37265436802630064
1866;113.0;2.0;3.0;258000.0;San Isidro;37;0.06997936876156262;6;0.2292960857579458;8;0.11744312877209136;58;0.08205839147106016;4;0.2088521377258675;20;0.1403154305027427
1867;69.0;2.0;2.0;114046.0;Magdalena del Mar;60;0.1140602575260814;14;0.12459488023653036;60;0.09029587119136713;60;0.0048486843640463025;7;0.17771598656785997;14;0.09217667612380208
1868;208.0;3.0;3.5;360144.0;San Borja;17;0.1021596572036841;0;0.8213277288485686;1;0.6582982492243241;3;0.009261456673203704;0;0.7231637123696428;0;0.7204592926163821
1869;200.0;3.0;3.0;490000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1870;177.0;4.0;4.0;380000.0;Santiago de Surco;36;0.05409913224330034;1;0.5259329462489918;1;0.2997234273083829;14;0.5083342024165823;2;0.44470856099626616;2;0.5712357425495568
1871;160.0;3.0;2.5;350000.0;Miraflores;47;0.05416796925185083;9;0.31078166281346004;13;0.3123924832259373;60;0.015873701851564836;3;0.4423831931171222;10;0.2847476488490209
1872;90.0;3.0;2.0;148900.0;Jesus Maria;60;0.038056829582196895;13;0.2253624405707376;10;0.25105443241573056;60;0.11510461961243225;3;0.42230881649400426;19;0.14329869370217754
1873;235.0;3.0;3.5;800000.0;San Isidro;48;0.2200864029261621;8;0.17655567308871545;5;0.14294616816546474;60;0.009574615222840838;9;0.046819118670663816;24;0.05180476326957857
1874;120.0;3.0;3.5;255102.0;San Borja;19;0.2570603901491452;2;0.6147296034897297;1;0.6542346022634786;2;0.5338239544395652;0;0.7297055806238607;7;0.06866609865286324
1875;124.0;3.0;4.0;273000.0;San Borja;52;0.06933676373581857;8;0.3392275437676413;14;0.187676552490861;41;0.09761649543199692;4;0.328465375936752;15;0.17938775672313426
1876;66.0;3.0;2.0;116429.0;San Miguel;58;1.3833336977292186e-12;13;0.17199499676937238;15;0.06664496626395885;60;0.015329486956984396;12;0.35506178717812403;25;1.383335608471102e-12
1877;250.0;3.0;3.0;460000.0;Santiago de Surco;11;0.3759058037602209;1;0.5479610632663329;1;0.5344495773963669;15;0.2469332200908081;1;0.5182407354466056;0;0.9678661486101584
1878;117.0;3.0;2.0;135000.0;Miraflores;49;0.10018951514106476;6;0.1679599798100878;3;0.3467124713014215;60;0.08580478027848258;10;0.3395157953029441;13;0.25313333179333564
1879;110.0;3.0;2.0;120000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1880;370.0;4.0;4.0;550000.0;Santiago de Surco;18;0.217290409268044;1;0.5531714325192177;5;0.09405635333900847;10;0.298569610251783;1;0.30410953600741386;3;0.2931248760980812
1881;126.0;3.0;3.0;330432.0;Miraflores;60;0.16107280926334006;17;0.2434816330377751;60;0.1108995524563972;60;0.019031235640607862;8;0.23214039448485235;48;0.10971687107659556
1882;84.0;3.0;3.0;300000.0;Santiago de Surco;54;0.16225720858440676;8;0.4655633792109042;16;0.3843722071747383;60;0.31614725026228857;2;0.6512197339084107;17;0.4297387538107815
1883;47.0;1.0;1.0;66656.0;San Miguel;39;0.030248539298043883;3;0.2322569683331045;3;0.09120287244590572;55;0.12150555692085578;6;0.3176479683790441;1;0.057831559548627134
1884;150.0;3.0;3.0;365000.0;Miraflores;30;0.015560299365304332;5;0.3846004638139543;8;0.3969919731213071;47;0.19044016534880445;5;0.0869212354537223;22;0.18459717844815185
1885;106.0;2.0;1.0;85000.0;Cercado de Lima;20;0.21947571095828927;3;0.31935865142741304;13;0.06644424803514577;53;0.025096822739280447;7;0.3213482597422361;6;0.17231479001078392
1886;181.0;2.0;3.0;688484.0;Miraflores;33;0.059270949874987384;7;0.06445882045331934;5;0.41736426955038936;60;0.1861619654149541;2;0.5769888238704878;5;0.543673457546412
1887;136.0;2.0;3.0;315000.0;San Isidro;48;0.07996530513679581;11;0.1920994677824588;18;0.02537666811227104;60;0.07958610238800155;5;0.3507868180356616;39;0.1641084895809327
1888;268.0;3.0;3.0;730000.0;San Isidro;32;0.12595654089184954;13;0.1701073453591314;11;0.47244704730943604;60;0.14787868181107044;6;0.4845874592161494;21;0.4760628459330437
1889;252.0;3.0;4.0;480000.0;Miraflores;60;0.1406056482981726;14;0.2524109232511282;44;0.2213431633917622;60;0.11793666524554118;9;0.3460639561702102;36;0.056955724522755276
1890;252.0;3.0;4.0;478000.0;Miraflores;60;0.1406056482981726;14;0.2524109232511282;44;0.2213431633917622;60;0.11793666524554118;9;0.3460639561702102;36;0.056955724522755276
1891;200.0;3.0;4.0;610000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
1892;86.0;2.0;2.0;80000.0;Rimac;50;0.15552395585826093;7;0.60447895313252;39;0.2376220887109844;60;0.16747080018587288;3;0.1834101515299999;3;0.4475232473899678
1893;120.0;3.0;2.0;149000.0;La Molina;40;0.14246416111566582;1;0.2725720500183884;8;0.3966768454901422;60;0.07253637046183115;4;0.46260518936461403;2;0.34048402456189003
1894;86.0;2.0;2.0;118000.0;La Molina;38;0.0573656646438362;2;0.4201638783044408;8;0.18764221121072835;60;0.09480284748627657;2;0.5205486596527313;5;0.32163587566770324
1895;88.0;2.0;2.0;237600.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
1896;262.0;3.0;2.5;320000.0;Santiago de Surco;6;0.5897183010869527;0;0.7778968647228691;1;0.4776307928356587;3;0.6299990552514773;0;0.7872039837991089;0;0.7795959565103404
1897;290.0;4.0;4.0;994898.0;San Isidro;52;0.2154525135045612;6;0.265084032013997;14;0.44084183782917297;60;0.06993951726112277;6;0.10945840863702597;23;0.08255196203417793
1898;237.0;3.0;3.5;439500.0;Santiago de Surco;16;0.10102749767436467;1;0.6442711312518968;3;0.664142275685884;18;0.2191555922798748;0;0.824333665532472;2;0.6712153780030737
1899;172.0;3.0;5.0;440000.0;Santiago de Surco;47;0.09307782611315693;13;0.3127445023407357;33;0.2636743871142415;60;0.3413381056029073;7;0.27469621068173244;28;0.28978755560978325
1900;125.0;3.0;3.0;269000.0;Santiago de Surco;37;0.11463915878665068;7;0.3964457815581126;13;0.16655199852428704;60;0.1364548332684356;2;0.4550131053839245;24;0.1784256949172085
1901;293.0;3.0;6.0;700000.0;Barranco;30;0.07474973958218592;1;0.4912705224502653;2;0.07089422540974526;32;0.013162218557007416;4;0.038196061193978635;3;0.6437819765146348
1902;237.0;1.0;5.0;499000.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1903;200.0;4.0;5.0;360000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1904;157.0;3.0;3.0;190000.0;La Molina;6;0.14021035137427135;0;1.814979217379601;1;0.6909420722212742;3;0.5665390309000305;2;0.5240429211296012;0;1.4951364158462783
1905;300.0;3.0;3.5;960000.0;Miraflores;36;0.07252910934897215;10;0.07179656141692371;13;0.4552106248949749;60;0.04173283463134828;4;0.5121050112323104;24;0.4572464069287327
1906;200.0;3.0;4.0;395000.0;Santiago de Surco;52;0.1320940865966077;19;0.11443261939915987;20;0.11337110610142245;60;0.06136353398009847;4;0.4601910186689669;10;0.13423054232493206
1907;115.0;3.0;2.0;90000.0;Los Olivos;53;2.7678816425054507e-12;8;2.767885465666407e-12;17;2.7678816425054507e-12;60;2.7678816425054507e-12;2;2.767885465666407e-12;6;0.012853846793971144
1908;247.0;3.0;3.5;580000.0;Barranco;50;0.2202932000062084;3;0.29284226247346645;6;0.2178895311581508;60;0.15497732988665727;2;0.4185494287323868;9;0.3336303724770989
1909;176.0;3.0;3.0;390000.0;Miraflores;38;0.017348151430530718;4;0.02341089471681004;6;0.4023565823804244;60;0.32681093626254165;4;0.4030693544862343;12;0.15337436461719015
1910;365.0;3.0;3.0;660000.0;San Borja;31;0.1309757355531682;11;0.26065936284154434;9;0.3911131307904822;46;0.2574222017629225;1;0.6616608142323364;12;0.2585297586009682
1911;71.0;3.0;2.0;78000.0;Chaclacayo;12;0.23743365106445505;0;0.8003553888851457;1;0.23091577784761025;7;0.3264807429084425;0;0.7330582709011512;3;0.5328482357280739
1912;109.0;3.0;3.0;230000.0;Magdalena del Mar;60;0.06192330214985271;29;0.1336666543154059;6;0.4013595940937119;60;0.09145294516219664;4;0.34324186471844925;11;0.21921184430518575
1913;150.0;3.0;4.0;420000.0;San Isidro;54;0.049716611569571516;17;0.2706524596468559;28;0.27075740696032324;60;0.2344772316704765;3;0.2530901921798063;31;0.3064696159507806
1914;128.0;3.0;3.0;290000.0;San Isidro;30;0.12284113534651367;10;0.17385719012998502;14;0.14793639809078038;60;0.3635423926342953;2;0.6261389293499848;24;0.28615616937388105
1915;134.0;3.0;3.0;255000.0;San Borja;27;0.10742669981768932;0;0.7987050693391674;1;0.4915921591776205;2;0.4641425139056165;0;0.8895349234314894;7;0.4290820385779912
1916;280.0;3.0;3.5;833450.0;Miraflores;34;0.0465151596124165;7;0.1345635960443366;6;0.3121100369819848;60;0.3071300678729852;5;0.40353936313021305;21;0.1471671469857701
1917;205.0;3.0;2.0;380000.0;Santiago de Surco;13;0.3886443542650025;0;0.7166993943979032;5;0.2628906145220936;8;0.4587022397262018;1;0.4846571255054536;1;0.4596462802469615
1918;159.0;4.0;3.0;275000.0;Santiago de Surco;54;0.18574966061622405;8;0.44257219835786;16;0.4025778776092285;60;0.3300039439254225;2;0.6398119761152411;14;0.4497625033498166
1919;105.0;3.0;2.0;144000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1920;246.0;3.0;3.0;485000.0;San Isidro;34;0.11708295362025348;7;0.18725657917962749;9;0.18832804958368587;46;0.05375797107002569;3;0.3095580291716053;19;0.18674746210352305
1921;148.0;2.0;2.0;459000.0;Barranco;36;0.17757787633891753;1;0.5919510940741061;6;0.3230026953337502;60;0.2182152056250861;3;0.3822223703958284;1;0.40634591539861004
1922;70.0;3.0;2.0;130000.0;Barranco;57;0.16591570105044615;4;0.4946773198982052;5;0.2413846880391896;60;0.12289634231619442;7;0.11066135938697004;7;0.04434256597588305
1923;2119.0;4.0;7.0;4650000.0;Barranco;26;0.10482573686712887;3;0.6627923516140517;6;0.29444277395456275;60;0.2245853576821188;3;0.4395707743130188;1;0.6081125950667353
1924;117.0;3.0;3.0;121400.0;Lurin;0;0.7306671307086052;0;0.9415639137744171;0;0.8120434585306813;9;0.16494816581575622;0;1.325879515049249;0;0.8000160369129049
